ENERGY STAR Unique ID,ENERGY STAR Partner,Brand Name,Model Name,Model Number,Additional Model Information,UPC,Type,Configuration (Vertical/Chest),Product Description,Defrost Type,Number of Transparent Doors,Number of Solid Doors,Number of Doors,Number of Drawers,Door Opening Orientation (Hinged/Sliding),Total Volume (cu. ft.),Mixed Door Cabinet: Transparent Door Volume (cu. ft.),Mixed Door Cabinet: Solid Door Volume (cu. ft.),Total Display Area (sq. ft.),Height (in.),Width (in.),Depth (in.),Reported Daily Energy Consumption (kWh/day),Refrigerant Type,Refrigerant with GWP,Date Available On Market,Date Certified,Markets,CB Model Identifier
2404196,"Innovative DisplayWorks, Inc.",IDW,GCG-9-N334B,GCG-9-N334B,"G-9-B334B,G-9-B334B,; G-9-N334B,G-9-N334B,; G-9-N334B-HC,G-9-N334B-HC,; G-9-P334B,G-9-P334B,; G-9-P334B-HC,G-9-P334B-HC,; G-9-S334B,G-9-S334B,; G-9-S334B-HC,G-9-S334B-HC,; G-9-W334B,G-9-W334B,; G-9-Z334B,G-9-Z334B,; GCG-9-2334B,GCG-9-2334B,; GCG-9-2334B-HC,GCG-9-2334B-HC,; GCG-9-2S334B,GCG-9-2S334B,; GCG-9-2S334B-HC,GCG-9-2S334B-HC,; GCG-9-A334B,GCG-9-A334B,; GCG-9-A334B-HC,GCG-9-A334B-HC,; GCG-9-B2334B,GCG-9-B2334B,; GCG-9-B334B,GCG-9-B334B,; GCG-9-BS334B,GCG-9-BS334B,; GCG-9-N334B-HC,GCG-9-N334B-HC,; GCG-9-P334B,GCG-9-P334B,; GCG-9-P334B-HC,GCG-9-P334B-HC,; GCG-9-S334B,GCG-9-S334B,; GCG-9-S334B-HC,GCG-9-S334B-HC,; GCG-9-W2334B,GCG-9-W2334B,; GCG-9-W334B,GCG-9-W334B,; GCG-9-Z2334B,GCG-9-Z2334B,; GCG-9-Z334B,GCG-9-Z334B,",,Vertical Transparent Door Refrigerator,Vertical,Bottle Cooler,Automatic,1,0,1,0,Hinged,7.2,7.2,0,0,62.99,20,20.98,1.1,R-290,R-290 (GWP:3 | Lower GWP),11/01/2022,11/07/2022,"United States, Canada",ES_1092963_GCG-9-N334B_110720220749898_4967307
2406860,"Innovative DisplayWorks, Inc.",IDW,GS-1,GS-1,",GS-1-0234B,; ,GS-1-2234B,; ,GS-1-2B234B,; ,GS-1-2P234B,; ,GS-1-2W234B,; ,GS-1-B234B,; ,GS-1-N234B,; ,GS-1-N23EB,; ,GS-1-P234B,; ,GS-1-W234B,",,Vertical Transparent Door Refrigerator,Vertical,Merchandiser,Manual,1,0,1,0,Hinged,0.9,0.9,0,0,18,14,16,0.53,R-600a,R-600a (GWP:3 | Lower GWP),05/30/2017,12/14/2022,"United States, Canada",ES_1092963_GS-1_120620222052144_2031169
2406859,"Innovative DisplayWorks, Inc.",IDW,GS-1.5,GS-1.5,",GS-1.5-0234B,; ,GS-1.5-0A34B,; ,GS-1.5-2234B,; ,GS-1.5-2B234B,; ,GS-1.5-2P234B,; ,GS-1.5-2W234B,; ,GS-1.5-B234B,; ,GS-1.5-N234B,; ,GS-1.5-N23EB,; ,GS-1.5-P234B,; ,GS-1.5-W234B,",,Vertical Transparent Door Refrigerator,Vertical,Merchandiser,Manual,1,0,1,0,Hinged,1.03,1.03,0,0,20,14.5,16.5,0.49,R-600a,R-600a (GWP:3 | Lower GWP),05/30/2017,12/14/2022,"United States, Canada",ES_1092963_GS-1.5_12062022205325_7733995
2406863,"Innovative DisplayWorks, Inc.",IDW,GS-2.5,GS-2.5,",GS-2.5-0234B,; ,GS-2.5-0A34B,; ,GS-2.5-2234B,; ,GS-2.5-2A34B,; ,GS-2.5-2B234B,; ,GS-2.5-2BA34B,; ,GS-2.5-2BAA34B,; ,GS-2.5-2P234B,; ,GS-2.5-2PA34B,; ,GS-2.5-2PAA34B,; ,GS-2.5-2W234B,; ,GS-2.5-2WA34B,; ,GS-2.5-2WAA34B,; ,GS-2.5-A234B,; ,GS-2.5-AA34B,; ,GS-2.5-B234B,; ,GS-2.5-BA34B,; ,GS-2.5-BAA34B,; ,GS-2.5-L0234B,; ,GS-2.5-L2234B,; ,GS-2.5-L2B234B,; ,GS-2.5-L2P234B,; ,GS-2.5-L2W234B,; ,GS-2.5-LA234B,; ,GS-2.5-LB234B,; ,GS-2.5-LN234B,; ,GS-2.5-LP234B,; ,GS-2.5-LW234B,; ,GS-2.5-N234B,; ,GS-2.5-NA34B,; ,GS-2.5-P234B,; ,GS-2.5-PA34B,; ,GS-2.5-PAA34B,; ,GS-2.5-W234B,; ,GS-2.5-WA34B,; ,GS-2.5-WAA34B,",,Vertical Transparent Door Refrigerator,Vertical,Merchandiser,Manual,1,0,1,0,Hinged,2.34,2.34,0,0,26.06,18.2,19.88,0.6,R-600a,R-600a (GWP:3 | Lower GWP),05/30/2017,12/14/2022,"United States, Canada",ES_1092963_GS-2.5_120620222052986_7288398
2406864,"Innovative DisplayWorks, Inc.",IDW,GS-2.5SS-*234B,GS-2.5SS-*234B,,,Vertical Transparent Door Refrigerator,Vertical,Reach-in,Manual,1,0,1,0,Hinged,2.34,2.34,0,0,26.06,18.19,19.88,0.6,R-600a,R-600a (GWP:3 | Lower GWP),05/30/2017,12/14/2022,"United States, Canada",ES_1092963_GS-2.5SS-*234B_120620222222458_1802493
2406861,"Innovative DisplayWorks, Inc.",IDW,GS-2-N23EB,GS-2-N23EB,",GS-2-0234B,; ,GS-2-2234B,; ,GS-2-2B234B,; ,GS-2-2W234B,; ,GS-2-N234B,; ,GS-2-P234B,; ,GS-2-W234B,; ,TDD-4-S-HC,""S"" denotes stainless steel exterior, ""DD"" denotes direct draw beer; ,TDD-4CT-S-HC,""DD"" denotes direct draw beer, ""CT"" denotes club top, ""S"" denotes stainless steel exterior",,Vertical Transparent Door Refrigerator,Vertical,Merchandiser,Manual,1,0,1,0,Hinged,2.27,2.27,0,0,25.87,17,20,0.54,R-600a,R-600a (GWP:3 | Lower GWP),09/01/2017,12/14/2022,"United States, Canada",ES_1092963_GS-2-N23EB_120620222053967_3555563
2406865,"Innovative DisplayWorks, Inc.",IDW,GS-3,GS-3,",GS-3-0234B,; ,GS-3-0A34B,; ,GS-3-2234B,; ,GS-3-2A34B,; ,GS-3-2B234B,; ,GS-3-2BA34B,; ,GS-3-2BAA34B,; ,GS-3-2P234B,; ,GS-3-2PA34B,; ,GS-3-2PAA34B,; ,GS-3-2W234B,; ,GS-3-2WA34B,; ,GS-3-2WAA34B,; ,GS-3-A234B,; ,GS-3-AA34B,; ,GS-3-B234B,; ,GS-3-BA34B,; ,GS-3-BAA34B,; ,GS-3-N234B,; ,GS-3-N23EB,; ,GS-3-NA34B,; ,GS-3-P234B,; ,GS-3-PA34B,; ,GS-3-PAA34B,; ,GS-3-W234B,; ,GS-3-WA34B,; ,GS-3-WAA34B,",,Vertical Transparent Door Refrigerator,Vertical,Merchandiser,Manual,1,0,1,0,Hinged,3.15,3.15,0,0,33.75,18.19,19.88,0.66,R-600a,R-600a (GWP:3 | Lower GWP),05/30/2017,12/14/2022,"United States, Canada",ES_1092963_GS-3_120620222052825_6614895
2406883,"Innovative DisplayWorks, Inc.",IDW,GS-4,GS-4,",G4-H0234B,; ,GS-4-0234B,; ,GS-4-2234B,; ,GS-4-2B234B,; ,GS-4-2P234B,; ,GS-4-2W234B,; ,GS-4-A234B,; ,GS-4-B234B,; ,GS-4-H0234B,; ,GS-4-H2234B,; ,GS-4-HN234B,; ,GS-4-N234B,; ,GS-4-N23EB,; ,GS-4-P234B,; ,GS-4-W234B,",,Vertical Transparent Door Refrigerator,Vertical,Merchandiser,Manual,1,0,1,0,Hinged,4.22,4.22,0,0,40.38,18.19,19.88,0.74,R-600a,R-600a (GWP:3 | Lower GWP),05/30/2017,12/14/2022,"United States, Canada",ES_1092963_GS-4_120620222052116_1490509
2406954,"Innovative DisplayWorks, Inc.",IDW,GS-5,GS-5,",G-5-H0234B,; ,GS-5-H0234B,; ,GS-5-H2234B,; ,GS-5-HA234B,; ,GS-5-HB0234B,; ,GS-5-HB2234B,; ,GS-5-HBA234B,; ,GS-5-HBN234B,; ,GS-5-HN234B,; ,GS-5-HP0234B,; ,GS-5-HP2234B,; ,GS-5-HPA234B,; ,GS-5-HPN234B,; ,GS-5-HW0234B,; ,GS-5-HW2234B,; ,GS-5-HWA234B,; ,GS-5-HWN234B,",,Vertical Transparent Door Refrigerator,Vertical,Reach-in,Manual,1,0,1,0,Hinged,5.24,5.24,0,0,52.25,18,20.25,0.88,R-600a,R-600a (GWP:3 | Lower GWP),08/01/2019,12/14/2022,"United States, Canada",ES_1092963_GS-5_120620222222513_4114088
2406480,"Innovative DisplayWorks, Inc.",IDW,GS-5-0234B,GS-5-0234B,",G-5-0234B,; ,G-5-0234B-L,; ,GS-5-*234B,; ,GS-5-*234B-L,; ,GS-5-*A234B,; ,GS-5-*A234B-L,; ,GS-5-0234B-L,; ,GS-5-2*234B,; ,GS-5-2*234B-L,; ,GS-5-2*A234B,; ,GS-5-2*A234B-L,; ,GS-5-2234B,; ,GS-5-2234B-L,; ,GS-5-A234B,; ,GS-5-A234B-L,; ,GS-5-N234B,; ,GS-5-N234B-L,",,Vertical Transparent Door Refrigerator,Vertical,Reach-in,Automatic,1,0,1,0,Hinged,5.32,5.32,0,0,52.52,18.19,19.96,0.94,R-600a,R-600a (GWP:3 | Lower GWP),04/01/2018,01/04/2023,United States,ES_1092963_GS-5-0234B_122120222152612_7533905
2402217,"Innovative DisplayWorks, Inc.",IDW,GV-10SI-N-3-3-4-B-5,GV-10SI-N-3-3-4-B-5,,,Vertical Transparent Door Refrigerator,Vertical,Reach-in,Manual,1,0,1,0,Hinged,9.3,9.3,0,0,54,25,24,1.2,R-290,R-290 (GWP:3 | Lower GWP),09/29/2022,10/03/2022,"United States, Canada",ES_1092963_GV-10SI-N-3-3-4-B-5_100320220209706_9657103
2402218,"Innovative DisplayWorks, Inc.",IDW,GV-12SI-N-3-3-4-B-5,GV-12SI-N-3-3-4-B-5,,,Vertical Transparent Door Refrigerator,Vertical,Reach-in,Manual,1,0,1,0,Hinged,11.4,11.4,0,0,63,25,24,1.32,R-290,R-290 (GWP:3 | Lower GWP),09/29/2022,10/03/2022,"United States, Canada",ES_1092963_GV-12SI-N-3-3-4-B-5_100320220209602_4393136
2401971,"Innovative DisplayWorks, Inc.",IDW,GV-2.5SI-N-2-3-4-B-5,GV-2.5SI-N-2-3-4-B-5,,,Vertical Transparent Door Refrigerator,Vertical,Reach-in,Manual,1,0,1,0,Hinged,2.6,2.6,0,0,26.34,18.27,20.08,0.65,R-600a,R-600a (GWP:3 | Lower GWP),09/14/2022,09/15/2022,"United States, Canada",ES_1092963_GV-2.5SI-N-2-3-4-B-5_091520220032468_6977090
2402220,"Innovative DisplayWorks, Inc.",IDW,GV-26SI-C-3-3-4-B-5,GV-26SI-C-3-3-4-B-5,,,Vertical Transparent Door Refrigerator,Vertical,Reach-in,Manual,1,0,1,0,Hinged,22.6,22.6,0,0,78,30,30,1.86,R-290,R-290 (GWP:3 | Lower GWP),09/29/2022,10/03/2022,"United States, Canada",ES_1092963_GV-26SI-C-3-3-4-B-5_100320220210462_3496750
2507686,"Innovative DisplayWorks, Inc.",IDW,GV-37SI-N-3-3-5-B-5,GV-37SI-N-3-3-5-B-5,,,Vertical Transparent Door Refrigerator,Vertical,Reach-in,Automatic,2,0,2,0,Hinged,33.8,33.8,0,0,77.9,43.3,29.4,2.66,R-290,R-290 (GWP:3 | Lower GWP),05/31/2023,05/31/2023,"United States, Canada",ES_1092963_GV-37SI-N-3-3-5-B-5_053120230419455_4661048
2401974,"Innovative DisplayWorks, Inc.",IDW,GV-3SI-N-2-3-4-B-5,GV-3SI-N-2-3-4-B-5,,,Vertical Transparent Door Refrigerator,Vertical,Reach-in,Manual,1,0,1,0,Hinged,3.3,3.3,0,0,34.84,18.27,20.08,0.65,R-600a,R-600a (GWP:3 | Lower GWP),09/14/2022,09/15/2022,"United States, Canada",ES_1092963_GV-3SI-N-2-3-4-B-5_091520220032333_3053178
2507687,"Innovative DisplayWorks, Inc.",IDW,GV-45SI-C-3-3-5-B-5,GV-45SI-C-3-3-5-B-5,,,Vertical Transparent Door Refrigerator,Vertical,Reach-in,Automatic,2,0,2,0,Sliding,38.2,38.2,0,0,77.9,51.2,29.7,2.75,R-290,R-290 (GWP:3 | Lower GWP),05/31/2023,05/31/2023,"United States, Canada",ES_1092963_GV-45SI-C-3-3-5-B-5 _053120230427694_7420607
2507690,"Innovative DisplayWorks, Inc.",IDW,GV-49SI-C-3-3-5-B-5,GV-49SI-C-3-3-5-B-5,,,Vertical Transparent Door Refrigerator,Vertical,Reach-in,Automatic,2,0,2,0,Hinged,40.7,40.7,0,0,77.9,54.4,29.9,3.33,R-290,R-290 (GWP:3 | Lower GWP),05/31/2023,05/31/2023,"United States, Canada",ES_1092963_GV-49SI-C-3-3-5-B-5_053120230432260_4596727
2401975,"Innovative DisplayWorks, Inc.",IDW,GV-4SI-N-2-3-4-B-5,GV-4SI-N-2-3-4-B-5,,,Vertical Transparent Door Refrigerator,Vertical,Reach-in,Manual,1,0,1,0,Hinged,4.3,4.3,0,0,41.57,18.27,18.11,0.85,R-600a,R-600a (GWP:3 | Lower GWP),09/14/2022,09/15/2022,"United States, Canada",ES_1092963_GV-4SI-N-2-3-4-B-5_091520220032668_4810508
2401978,"Innovative DisplayWorks, Inc.",IDW,GV-5SI-N-2-3-4-B-5,GV-5SI-N-2-3-4-B-5,,,Vertical Transparent Door Refrigerator,Vertical,Reach-in,Manual,1,0,1,0,Hinged,5.4,5.4,0,0,52.17,18.27,18.27,0.89,R-600a,R-600a (GWP:3 | Lower GWP),09/14/2022,09/15/2022,"United States, Canada",ES_1092963_GV-5SI-N-2-3-4-B-5_091520220032749_1586847
2402223,"Innovative DisplayWorks, Inc.",IDW,GV-7SI-N-3-3-4-B-5,GV-7SI-N-3-3-4-B-5,,,Vertical Transparent Door Refrigerator,Vertical,Reach-in,Manual,1,0,1,0,Hinged,5.5,5.5,0,0,36,22,24,0.81,R-290,R-290 (GWP:3 | Lower GWP),09/29/2022,10/03/2022,"United States, Canada",ES_1092963_GV-7SI-N-3-3-4-B-5_100320220208232_1877446
2402224,"Innovative DisplayWorks, Inc.",IDW,GV-9.5+-N-3-3-4-B-5,GV-9.5+-N-3-3-4-B-5,,,Vertical Transparent Door Refrigerator,Vertical,Reach-in,Manual,1,0,1,0,Hinged,11.2,11.2,0,0,74,20,23,1.18,R-290,R-290 (GWP:3 | Lower GWP),09/29/2022,10/03/2022,"United States, Canada",ES_1092963_GV-9.5+-N-3-3-4-B-5_100320220209929_9818160
2403640,"PRIDE Centric Resources, lnc.",SUPERA,PUR48-ES-HC,PUR48-ES-HC,,,Vertical Solid Door Refrigerator,Vertical,Other,Automatic,0,2,2,0,Hinged,10.1,0,10.1,0,35.55,48.19,29.92,1.05,R-290,R-290 (GWP:3 | Lower GWP),10/21/2022,10/26/2022,"United States, Canada",ES_1108977_PUR48-ES-HC_102620220252755_1307058
2403639,"PRIDE Centric Resources, lnc.",SUPERA,PUR48-ES-SI-HC,PUR48-ES-SI-HC,,,Vertical Solid Door Refrigerator,Vertical,Other,Automatic,0,2,2,0,Hinged,10.1,0,10.1,0,35.55,48.19,29.92,1.05,R-290,R-290 (GWP:3 | Lower GWP),10/21/2022,10/26/2022,"United States, Canada",ES_1108977_PUR48-ES-SI-HC_102620220252361_9957589
2403641,"PRIDE Centric Resources, lnc.",SUPERA,PUR61-ES-HC,PUR61-ES-HC,,,Vertical Solid Door Refrigerator,Vertical,Other,Automatic,0,2,2,0,Hinged,13.2,0,13.2,0,35.55,61.22,29.92,1.1,R-290,R-290 (GWP:3 | Lower GWP),10/21/2022,10/26/2022,"United States, Canada",ES_1108977_PUR61-ES-HC_102620220249820_6709982
2403642,"PRIDE Centric Resources, lnc.",SUPERA,PUR61-ES-SI-HC,PUR61-ES-SI-HC,,,Vertical Solid Door Refrigerator,Vertical,Other,Automatic,0,2,2,0,Hinged,13.2,0,13.2,0,35.55,61.22,29.92,1.1,R-290,R-290 (GWP:3 | Lower GWP),10/21/2022,10/26/2022,"United States, Canada",ES_1108977_PUR61-ES-SI-HC_102620220249900_4145779
2448347,Refrigeration X LLC,RefrigerationX,XF19-1-N,XF19-1-N,,,Vertical Solid Door Freezer,Vertical,Reach-in,Automatic,0,1,1,0,Hinged,18.46,0,18.46,0,73,26,32,3.77,R-290,R-290 (GWP:3 | Lower GWP),03/29/2023,03/27/2023,"United States, Canada",ES_1148948_XF19-1-N8_03272023125947_80150875
2448348,Refrigeration X LLC,RefrigerationX,XF24-1-N,XF24-1-N,,,Vertical Solid Door Freezer,Vertical,Reach-in,Automatic,0,1,1,0,Hinged,21.94,0,21.94,0,78,29,31,3.92,R-290,R-290 (GWP:3 | Lower GWP),03/29/2023,03/27/2023,"United States, Canada",ES_1148948_XF24-1-N8_03272023125947_80150875
2448349,Refrigeration X LLC,RefrigerationX,XF47-2-N,XF47-2-N,,,Vertical Solid Door Freezer,Vertical,Reach-in,Automatic,0,2,2,0,Hinged,42.27,0,42.27,0,78,52,31,6.74,R-290,R-290 (GWP:3 | Lower GWP),03/29/2023,03/27/2023,"United States, Canada",ES_1148948_XF47-2-N8_03272023125947_80150875
2448344,Refrigeration X LLC,RefrigerationX,XR19-1-N6,XR19-1-N6,,,Vertical Solid Door Refrigerator,Vertical,Reach-in,Automatic,0,1,1,0,Hinged,18.46,0,18.46,0,73,26,32,0.94,R-600a,R-600a (GWP:3 | Lower GWP),03/29/2023,03/27/2023,"United States, Canada",ES_1148948_XR19-1-N68_03272023121249_80150874
2448345,Refrigeration X LLC,RefrigerationX,XR24-1-N6,XR24-1-N6,,,Vertical Solid Door Refrigerator,Vertical,Reach-in,Automatic,0,1,1,0,Hinged,21.94,0,21.94,0,78,29,31,1.08,R-600a,R-600a (GWP:3 | Lower GWP),03/29/2023,03/27/2023,"United States, Canada",ES_1148948_XR24-1-N68_03272023121249_80150874
2448346,Refrigeration X LLC,RefrigerationX,XR47-2-N6,XR47-2-N6,,,Vertical Solid Door Refrigerator,Vertical,Reach-in,Automatic,0,2,2,0,Hinged,42.27,0,42.27,0,78,52,31,1.61,R-600a,R-600a (GWP:3 | Lower GWP),03/29/2023,03/27/2023,"United States, Canada",ES_1148948_XR47-2-N68_03272023121249_80150874
2448340,Refrigeration X LLC,RefrigerationX,XUR-28-N6,XUR-28-N6,,,Vertical Solid Door Refrigerator,Vertical,Under-counter Unit,Automatic,0,1,1,0,Hinged,7.11,0,7.11,0,30,28,30,0.69,R-600a,R-600a (GWP:3 | Lower GWP),03/29/2023,03/27/2023,"United States, Canada",ES_1148948_XUR-28-N68_03272023121249_80150874
2448341,Refrigeration X LLC,RefrigerationX,XUR-36-N6,XUR-36-N6,,,Vertical Solid Door Refrigerator,Vertical,Under-counter Unit,Automatic,0,2,2,0,Hinged,9.74,0,9.74,0,30,37,30,0.86,R-600a,R-600a (GWP:3 | Lower GWP),03/29/2023,03/27/2023,"United States, Canada",ES_1148948_XUR-36-N68_03272023121249_80150874
2448342,Refrigeration X LLC,RefrigerationX,XUR-48-N6,XUR-48-N6,,,Vertical Solid Door Refrigerator,Vertical,Under-counter Unit,Automatic,0,2,2,0,Hinged,13.24,0,13.24,0,30,49,30,1.1,R-600a,R-600a (GWP:3 | Lower GWP),03/29/2023,03/27/2023,"United States, Canada",ES_1148948_XUR-48-N68_03272023121249_80150874
2448343,Refrigeration X LLC,RefrigerationX,XUR-60-N6,XUR-60-N6,,,Vertical Solid Door Refrigerator,Vertical,Under-counter Unit,Automatic,0,2,2,0,Hinged,16.86,0,16.86,0,30,61,30,1.2,R-600a,R-600a (GWP:3 | Lower GWP),03/29/2023,03/27/2023,"United States, Canada",ES_1148948_XUR-60-N68_03272023121249_80150874
2402829,Serv-Ware Products,SERV-WARE,GR23-HC,GR23-HC,,,Vertical Transparent Door Refrigerator,Vertical,Bottle Cooler,Automatic,1,0,1,0,Hinged,18.9,18.9,0,0,79.49,26.77,31.89,1.95,R-290,R-290 (GWP:3 | Lower GWP),09/30/2022,10/11/2022,"United States, Canada",ES_1130405_GR23-HC_101120220242578_7047482
2402832,Serv-Ware Products,SERV-WARE,GR48-HC,GR48-HC,,,Vertical Transparent Door Refrigerator,Vertical,Bottle Cooler,Automatic,2,0,2,0,Hinged,43.4,43.4,0,0,79.49,53.94,31.89,3.45,R-290,R-290 (GWP:3 | Lower GWP),09/30/2022,10/11/2022,"United States, Canada",ES_1130405_GR48-HC_101120220242411_9022014
2402827,Serv-Ware Products,SERV-WARE,RR1-HC,RR1-HC,,,Vertical Solid Door Refrigerator,Vertical,Bottle Cooler,Automatic,0,1,1,0,Hinged,18.1,0,18.1,0,82.68,26.77,32.68,1.3,R-290,R-290 (GWP:3 | Lower GWP),09/30/2022,10/11/2022,"United States, Canada",ES_1130405_RR1-HC_101120220242218_6688586
2402826,Serv-Ware Products,SERV-WARE,RR2-HC,RR2-HC,,,Vertical Solid Door Refrigerator,Vertical,Bottle Cooler,Automatic,0,2,2,0,Hinged,41.6,0,41.6,0,82.68,53.94,32.68,1.95,R-290,R-290 (GWP:3 | Lower GWP),09/30/2022,10/11/2022,"United States, Canada",ES_1130405_RR2-HC_101120220243394_1377494
2402831,Serv-Ware Products,SERV-WARE,UCR-27-HC,UCR-27-HC,,,Vertical Solid Door Refrigerator,Vertical,Bottle Cooler,Automatic,1,0,1,0,Hinged,5.4,0,5.4,0,35.55,27.76,29.92,0.9,R-600a,R-600a (GWP:3 | Lower GWP),10/03/2022,10/11/2022,"United States, Canada",ES_1130405_UCR-27-HC_101120220243757_6710208
2402828,Serv-Ware Products,SERV-WARE,UCR-48-HC,UCR-48-HC,,,Vertical Solid Door Refrigerator,Vertical,Bottle Cooler,Automatic,2,0,2,0,Hinged,10.1,0,10.1,0,35.55,48.19,29.92,1.05,R-600a,R-600a (GWP:3 | Lower GWP),10/03/2022,10/11/2022,"United States, Canada",ES_1130405_UCR-48-HC_101120220243886_1157663
2402830,Serv-Ware Products,SERV-WARE,UCR-60-HC,UCR-60-HC,,,Vertical Solid Door Refrigerator,Vertical,Bottle Cooler,Automatic,2,0,2,0,Hinged,13.2,0,13.2,0,35.55,61.22,29.92,1.1,R-600a,R-600a (GWP:3 | Lower GWP),10/03/2022,10/11/2022,"United States, Canada",ES_1130405_UCR-60-HC_101120220244313_9156766
2404827,Structural Concepts Corp.,Structural Concepts,NE3613RSV SC,NE3613RSV SC,,,Service Over Counter,Chest,Service Over Counter,Automatic,0,0,0,0,Sliding,0,0,0,10,13.63,36,33,3.02,R-513A,R-513A (GWP:630 | Lower GWP),01/01/2020,01/05/2023,"United States, Canada",ES_1147353_NE3613RSV SC_10172022175306_2431099
2404908,Structural Concepts Corp.,Structural Concepts,NE3620RSV SC,NE3620RSV SC,,,Service Over Counter,Chest,Service Over Counter,Automatic,0,0,0,0,Sliding,0,0,0,13,20.38,36,33,3.75,R-513A,R-513A (GWP:630 | Lower GWP),01/01/2020,01/05/2023,"United States, Canada",ES_1147353_NE3620RSV SC_10172022175307_6054503
2408400,The Delfield Company (A division of Welbilt),Delfield,6125XL-SH,6125XL-SH,",6125XL-SH*******,",,Vertical Solid Door Freezer,Vertical,Reach-in,Automatic,0,2,2,0,Hinged,18.8,0,18.8,0,80,25.5,33,4.13,R-290,R-290 (GWP:3 | Lower GWP),02/13/2023,02/21/2023,"United States, Canada",ES_42794_6125XL-SH_02142023090743_9324914
2452845,The Delfield Company (A division of Welbilt),Delfield,6151XL-S,6151XL-S,",6151XL-S********,",,Vertical Solid Door Freezer,Vertical,Reach-in,Automatic,0,2,2,0,Hinged,41.45,0,41.45,0,80,51,33,7.74,R-290,R-290 (GWP:3 | Lower GWP),03/13/2023,03/29/2023,"United States, Canada",ES_42794_6151XL-S_03132023101529_4031488
2452850,The Delfield Company (A division of Welbilt),Delfield,6151XL-SH,6151XL-SH,",6151XL-SH*******,",,Vertical Solid Door Freezer,Vertical,Reach-in,Automatic,0,4,4,0,Hinged,41.37,0,41.37,0,80,51,33,7.6,R-290,R-290 (GWP:3 | Lower GWP),03/21/2023,03/29/2023,"United States, Canada",ES_42794_6151XL-SH_03212023083527_3085901
2404214,The Delfield Company (A division of Welbilt),Delfield,F18WC44P********,F18WC44P********,",18WC44P*********,",,Vertical Solid Door Refrigerator,Vertical,None,Automatic,0,1,1,0,Hinged,9.14,0,9.14,0,36,44,31.5,0.99,R-290,R-290 (GWP:3 | Lower GWP),06/22/2017,06/22/2017,"United States, Canada",ES_42794_F18WC44P_06232017115545_9119378
2406009,The Delfield Company (A division of Welbilt),Delfield,F29110*P****************,F29110*P****************,,,Chef Base Refrigerator,Chest,Chef Base,Automatic,0,0,0,6,Drawer,19.83,0,0,0,24,110,31,2.23,R-290,R-290 (GWP:3 | Lower GWP),12/19/2022,12/19/2022,"United States, Canada",ES_42794_F29110*P****************_12122022095805_12475
2406218,The Delfield Company (A division of Welbilt),Delfield,F2936*P****************,F2936*P****************,,,Chef Base Refrigerator,Chest,Chef Base,Automatic,0,0,0,2,Drawer,5.06,0,0,0,24,36,30.9,1.02,R-290,R-290 (GWP:3 | Lower GWP),12/19/2022,12/21/2022,"United States, Canada",ES_42794_F2936*P****************_12152022101356_9832116
2406219,The Delfield Company (A division of Welbilt),Delfield,F2952CP,F2952CP,",F2952*P*********,; ,F2952CP*********,; ,F2956*P*********,; ,F2956CP*********,",,Chef Base Refrigerator,Chest,Chef Base,Automatic,0,0,0,2,Drawer,7.23,0,0,0,24,52,31,1.09,R-290,R-290 (GWP:3 | Lower GWP),12/19/2022,12/21/2022,"United States, Canada",ES_42794_F2952*P****************_12152022101537_2336999
2406213,The Delfield Company (A division of Welbilt),Delfield,F2960CP,F2960CP,",F2960*P*********,; ,F2960CP*********,; ,F2962*P*********,; ,F2962CP*********,",,Chef Base Refrigerator,Chest,Chef Base,Automatic,0,0,0,4,Hinged,9.08,0,0,0,24,60,30.9,1.6,R-290,R-290 (GWP:3 | Lower GWP),12/19/2022,12/21/2022,"United States, Canada",ES_42794_F2060*P****************_12152022101729_7490960
2406208,The Delfield Company (A division of Welbilt),Delfield,F2975CP,F2975CP,",F2973*P*********,; ,F2973CP*********,; ,F2975*P*********,; ,F2975CP*********,",,Chef Base Refrigerator,Chest,Chef Base,Automatic,0,0,0,4,Drawer,12.03,0,0,0,24,75,31,1.8,R-290,R-290 (GWP:3 | Lower GWP),12/19/2022,12/21/2022,"United States, Canada",ES_42794_F2975*P****************_12132022112953_461084
2406210,The Delfield Company (A division of Welbilt),Delfield,F2980CP,F2980CP,",F2978*P*********,; ,F2978CP*********,; ,F2980*P*********,; ,F2980CP*********,",,Chef Base Refrigerator,Chest,Chef Base,Automatic,0,0,0,4,Drawer,12.8,0,0,0,24,80,31,1.85,R-290,R-290 (GWP:3 | Lower GWP),12/19/2022,12/21/2022,"United States, Canada",ES_42794_F2980*P****************_12152022101959_5102044
2406243,The Delfield Company (A division of Welbilt),Delfield,F2987*P****************,F2987*P****************,,,Chef Base Refrigerator,Chest,Chef Base,Automatic,0,0,0,6,Drawer,18.8,0,0,0,24,87,31,1.99,R-290,R-290 (GWP:3 | Lower GWP),12/19/2022,12/22/2022,"United States, Canada",ES_42794_F2987*P****************_12152022102156_3803827
